state,county,cz,czname,hhinc_mean2000,mean_commutetime2000,frac_coll_plus2000,frac_coll_plus2010,foreign_share2010,med_hhinc1990,med_hhinc2016,poor_share2010,poor_share2000,poor_share1990,share_white2010,share_black2010,share_hisp2010,share_asian2010,share_black2000,share_white2000,share_hisp2000,share_asian2000,gsmn_math_g3_2013,rent_twobed2015,singleparent_share2010,singleparent_share1990,singleparent_share2000,traveltime15_2010,emp2000,mail_return_rate2010,ln_wage_growth_hs_grad,popdensity2010,popdensity2000,ann_avg_job_growth_2004_2013,job_density_2013
13,213,6600,Rome,64331.535,25.329786,.070876978,.06648007,.082479134,26533.49071719298,37315.93209346927,.17080027,.12508217,.10824456,.84955084,.0092358943,.13005956,.0027758151,.0075391727,.92730945,.055836353,.0022415093,3.599586,597.94489,.2461035,.13688622,.25256789,.21276969,.65081114,79.204369,.0065166089,115.0415,105.97823,-.037269622,40.93861
13,215,9701,Columbus,70834.766,21.12756,.21250761,.21546915,.049096368,28809.28501332825,45796.89574104897,.18910456,.14458311,.15807019,.43652737,.46302235,.063775443,.019880559,.41073114,.52016979,.040908348,.015224576,2.2027478,795.8858,.49751893,.28827021,.38615578,.35818291,.5499543,74.624107,.06753011,877.53308,860.92383,-.0052698771,348.33746
13,217,9100,Atlanta,78480.836,32.428074,.14464854,.19339286,.057622951,29015.91447464684,53154.62213129515,.12690406,.096086316,.12647878,.52016848,.41553453,.046369474,.007030332,.21023043,.75537628,.01914379,.0061525167,2.9465148,736.33368,.35003603,.19071446,.27528197,.18896957,.63911378,77.76239,.024331439,367.27661,227.84973,.016523376,159.47604
13,219,9301,Winder,101203.2,25.620932,.39339945,.44615412,.053762887,33999.21387078297,74449.49061204585,.074579619,.060320321,.079237364,.86277741,.052822482,.04376981,.026536411,.060041539,.88948369,.028523734,.012440291,4.6815147,777.18573,.17455699,.14443636,.16697493,.29120862,.68460649,84.187469,.024673965,178.02377,142.30289,.0038318727,87.56308
13,221,9301,Winder,64458.215,31.414204,.16088952,.11796004,.020750862,24370.94411994243,43769.31465199007,.19075043,.13129297,.1597545,.76709849,.18283106,.036646754,.0032216928,.19693525,.78023833,.013534224,.0024370106,3.3893607,616.89581,.21339467,.21077365,.25748512,.17927966,.6169827,83.238441,.16098376,33.937569,28.826159,-.012584189,14.188678
13,223,9100,Atlanta,84464.352,41.37199,.15051717,.21243247,.039279189,33239.78011249008,63577.30330091903,.080630273,.055508189,.086292043,.74997187,.17757371,.051038474,.0070316251,.067110404,.90162897,.016630443,.0031952853,3.8274677,871.18707,.25527519,.12562533,.17485908,.13288635,.70385128,78.826927,.082007259,455.84668,261.49582,.030960824,221.5304
13,225,8900,Macon,64280.82,25.364313,.17019325,.18306355,.04285156,25836.43433832822,40071.45928868026,.26669434,.20044176,.23059146,.45130891,.46409097,.068243362,.0074042138,.43232691,.51590109,.040441032,.0030601774,2.4160662,481.88098,.38306695,.34732485,.41151294,.2903761,.54496729,75.098557,.31133327,184.3065,157.50735,.0019221493,70.687981
13,227,9100,Atlanta,73446.313,34.360546,.14096296,.19711511,.029656466,25316.35395314952,55900.50426421121,.11842706,.088669509,.12941991,.94465017,.012673711,.027827801,.0033977779,.012362388,.95397222,.020097727,.0019834579,2.8587928,785.64819,.22601934,.15015624,.21579051,.24442908,.63056564,84.392212,-.02754643,126.8266,99.040321,-.0051535782,54.771027
13,229,8601,Waycross,53946.309,26.264988,.10140309,.087841354,.018517634,21382.7419405966,42502.23915129545,.15225218,.18345073,.2077532,.84550589,.092600487,.047286492,.003092014,.1097018,.85994369,.021786051,.0016053026,4.498559,577.43872,.27845031,.21484752,.24670205,.32240042,.58314955,83.347099,.19641863,59.267921,49.366272,-.003568233,23.580153
13,231,9200,Griffin,76003.156,32.794846,.13916501,.15570492,.010621914,28432.86462840671,50857.21607252784,.099805869,.094690144,.1309825,.86775982,.10823213,.010800828,.0026484036,.14581944,.83333629,.012047301,.0029314198,3.5838549,769.99152,.27475578,.17644352,.18233399,.20476706,.61662602,78.386154,,82.693932,63.34515,.0081446776,35.166553
13,233,6600,Rome,59654.594,30.943134,.080232583,.11132153,.068937086,23315.79221384951,39458.79672091622,.19162023,.15365751,.16153131,.73518986,.13152501,.1177818,.0061488301,.13502578,.78066403,.075028755,.0028289107,2.9683921,632.84821,.32621324,.22356117,.27287713,.31702939,.54225415,76.899445,,133.64719,122.85874,-.011360601,54.328911
13,235,8900,Macon,63451.371,22.912504,.13347703,.054757208,.0077248984,21293.63372878819,38907.53821815154,.11879454,.16083921,.23918578,.62397999,.32198167,.038717736,.0086594503,.34092194,.61888301,.028326558,.0030955062,3.4581246,881.91711,.51114094,.30343336,.35990798,.417209,.53385252,68.541695,-.14637481,48.227123,38.501385,-.0064925994,15.363611
13,237,9002,Milledgeville,74545.586,27.973494,.14586754,.18346953,.040858068,26470.49043265152,46487.34296352154,.12241481,.13673845,.14288032,.66094822,.26387972,.063483834,.0039117732,.27049607,.69562542,.020901302,.0024630739,3.6150734,831.78125,.36279476,.23272376,.29960787,.28394997,.55176866,82.761429,.13021301,61.565693,54.584496,-.023285242,21.190228
13,239,10301,Eufaula,51145.945,26.643261,.061477721,.074120604,.0035601265,15753.95337256677,29773,.31566456,.21896684,.33000454,.50338238,.48030242,.013529646,.00079586153,.47036183,.52001542,.005003849,.00038491146,1.3491282,584,.48523206,.36254981,.41544119,.39673278,.45117188,68.300003,,16.616304,17.178335,-.0083618909,5.4748507
13,241,1201,Franklin,66957.469,24.061085,.1763006,.25223538,.0598589,21171.08656951684,38290.64192676333,.1811322,.11134838,.13540389,.88891619,.011489309,.079933643,.0063897762,.0094317188,.93177485,.045274496,.0035229849,4.4518709,642.24225,.28985742,.14601779,.23241821,.37493661,.54177541,85.109863,-.54976529,43.990021,40.676445,-.017675186,16.611126
13,243,10301,Eufaula,45938.785,24.13448,.094329864,.1323429,.018947762,14016.05479984454,30593.70980696981,.2785936,.27868962,.35819659,.36027983,.6200285,.015416504,.003951211,.5971545,.38253471,.012275581,.0025053686,2.7470438,576.75684,.56172818,.39327538,.46228716,.44291884,.45096996,62.772209,,18.025106,18.193239,-.0047692354,5.8425727
13,245,8401,Aiken,64470.699,23.391611,.18508701,.2016191,.037862126,27473.19708020132,40242.70502969349,.22709858,.18109153,.1575736,.38013652,.5492872,.040922668,.014818036,.48582312,.45758426,.028877525,.014139053,2.0774283,757.21429,.53125101,.3129321,.43155566,.30278635,.52312773,75.970482,-.048089817,618.35815,615.94794,-.0089439768,241.08841
13,247,9100,Atlanta,93313.25,31.768188,.23850878,.23661864,.11471958,39510.48525098401,51583.86717127266,.12388652,.083080575,.060879707,.40868393,.46940094,.09461949,.014458648,.19057119,.72182709,.057871629,.017500998,3.4246907,854.1601,.35761631,.16806726,.25462171,.19545566,.63342792,75.75808,-.023889285,656.54541,540.17548,.0070440038,295.24704
13,249,9702,Americus,56824.219,26.809664,.13858232,.085707784,.030888077,22052.89144231169,39939.39021956088,.18234362,.19876871,.19620779,.72095811,.23473054,.032135729,.0067864275,.31096268,.65660506,.023527043,0,3.8501115,505.62674,.26191977,.19660324,.31705916,.29910639,.56741518,69.692253,-.021580778,30.016895,22.563599,.018836046,11.58736
13,251,8702,Statesboro,53289.57,30.729757,.10105425,.11356577,.0070012268,20375.14526499221,36946.02062632769,.20263876,.20088863,.22909901,.5412184,.43664771,.012334681,.0037004042,.45303333,.53141093,.0095613124,.0024862126,2.2293472,531.13953,.40602416,.28613466,.37785986,.3514854,.51357037,79.548897,.067996599,22.621229,23.83189,-.028732484,7.538343
13,253,10101,Bainbridge,55017.559,24.650476,.087280504,.10580514,.013848414,18459.93011799748,35803.31928055906,.24786913,.2329127,.2905246,.63191658,.33474624,.023370374,.0038950625,.34930962,.60845,.036969181,.0026837571,2.6314561,612.52606,.48505363,.26789609,.38143894,.33260694,.50073552,70.851143,,37.10915,39.829948,-.027153231,11.975768
13,255,9200,Griffin,66347.234,28.755337,.12521282,.13186401,.028955072,27143.15797663205,41527.01651241552,.21622716,.14921939,.14503708,.60846221,.33539867,.03825324,.0077684079,.29860297,.67184329,.015602123,.0067941654,2.8709095,730.38342,.413955,.2786231,.36895204,.28585285,.5779264,78.515755,-.048666082,326.12601,297.33746,-.0054520397,125.1457
13,257,9302,Toccoa,57234.527,21.593084,.14090616,.13397352,.028742021,23655.75087490634,36515.51113658071,.18746892,.14956042,.15982971,.8407259,.11870105,.024183381,.0049498635,.12013472,.85516798,.0096365949,.0035459641,3.8484399,537.13452,.29740113,.17851658,.26099017,.44652963,.60090458,81.844704,-.014638913,146.12292,142.0735,-.015511885,58.382179
13,259,9702,Americus,52100.523,30.325424,.091902792,.11282729,.0047064931,15544.32997687018,21534.49785407725,.23835577,.22335277,.31155393,.27319247,.47193795,.24001321,.0044569164,.61917937,.36271217,.01266753,.0037704231,3.59535,475.95279,.45606008,.35158902,.49070203,.36642697,.46595272,69.004715,-.39306846,13.205911,11.448901,.023318283,4.5494776
13,261,9702,Americus,59018.961,19.912701,.19288115,.19062537,.040296115,21011.13821262074,34014.71626192145,.2685588,.21457747,.24826407,.4086962,.51979035,.052317254,.010351526,.49296013,.46899846,.026947848,.0057512438,1.7344326,588.50781,.49434695,.35577422,.43562675,.47135699,.56747156,76.023666,.070619009,67.990891,68.780205,-.015002783,24.663506
13,263,9701,Columbus,52166.543,33.43874,.077727102,.10895833,.0027482535,20354.05694191222,36998.15222141297,.23095606,.24248816,.24590144,.38441369,.59475601,.013255645,.0011653315,.61212915,.3676039,.01239312,.0037262549,.41970178,646.17487,.31155446,.35552362,.43166119,.28666842,.50128073,66.418617,.051643044,17.540138,16.602451,-.0083307074,6.6328039
13,265,8402,Washington,52270.699,31.177885,.083682008,.068388,.026457619,14755.74203655353,28152,.34416544,.23411535,.31861198,.364007,.60745484,.020384392,.0064065228,.6056813,.37891188,.0091478089,.00048146365,,581,.6964286,.29665071,.49785408,.26216641,.46271393,85.099998,,8.8228645,10.672737,-.027768165,2.6720381
13,267,8701,Hinesville,53428.348,27.480234,.078468107,.12041906,.062170438,20685.57131661442,37083.88844043887,.20369166,.23966186,.21984169,.59545457,.29615986,.098040752,.0036442005,.31916162,.58921874,.084695131,.0027923796,2.7011619,475.98138,.38220057,.27433798,.32083321,.33677453,.44891888,64.068718,,53.232876,46.526619,.0097229285,18.35825
13,269,8900,Macon,49880.121,30.463646,.084506139,.070757732,.010754701,16725.69267909275,28186.30563664945,.33268809,.25784624,.2931537,.57523018,.39636201,.018414553,.0059510446,.42685482,.54977089,.018426931,.0014724719,2.7997179,507.84082,.34902897,.33306232,.38932413,.29566652,.45322824,71.805786,-.064012796,23.643034,23.401453,-.0070394692,7.4412107
13,271,9001,Vidalia,51431.387,24.787748,.085265398,.082096271,.1238669,16854.78506635884,28234.77242424242,.3092829,.21459554,.26581749,.51084846,.35769698,.12278789,.006985378,.39648828,.58065289,.018842785,.0026230207,2.4059854,586.61328,.36417085,.29607955,.3569926,.32394508,.43575048,53.254974,-.020929547,37.731274,26.969858,.022876019,10.727116
13,273,10200,Albany,53725.953,23.620697,.10535801,.0950303,.024742637,18626.8145514396,30384.18668813741,.31279638,.28812939,.28917059,.36135265,.61502951,.016854536,.0028985508,.61125386,.36817375,.012218052,.0033855007,2.8067129,546.65753,.51189411,.33299303,.49125987,.3923223,.50863117,82.43364,,27.769579,32.703411,-.029975386,9.8587227
13,275,10102,Thomasville,59504.734,20.485241,.16472475,.19658831,.021698166,21659.87667573043,38143.39948568873,.22612685,.17136945,.21757911,.58320659,.37171289,.028510734,.0073832329,.38217255,.58873749,.016938183,.0045992318,2.8509951,671.28516,.42418027,.3177098,.37964365,.41275826,.55472606,81.169022,.022887606,82.115768,78.474541,-.024870897,29.743093
13,277,8503,Valdosta,65639.703,18.445515,.16103214,.16460225,.057049684,23033.46271261884,39941.54429433172,.21989052,.1893907,.21577284,.58714294,.29355898,.10062815,.01160116,.26787448,.64456415,.072106503,.0092568332,2.8435051,538.25122,.39564982,.27545142,.35345137,.52169758,.58611953,78.812706,,154.9478,148.3394,-.006706601,66.068527
13,279,9001,Vidalia,54563.566,22.35869,.1252529,.14420694,.06118216,19789.5371555497,35498.90430885648,.25291196,.2398729,.23903869,.62032104,.25280094,.11222129,.0071997945,.2440511,.65873551,.088045776,.0043779397,2.81547,524.40082,.35248053,.24367477,.34997088,.38324168,.56491494,77.429588,.092422262,74.787437,71.611656,-.0029052109,31.271547
13,281,1204,Andrews,59332.07,27.340427,.1777581,.21103859,.02045162,18703.16044312864,39715.34180116512,.092004344,.1173289,.14152621,.96475983,.0046795909,.019673383,.0018145354,.0020001691,.98288423,.0069511021,.0029613634,2.3597448,642.64539,.17754981,.13959374,.21315522,.45132992,.46540272,87.081932,-.11557347,62.865101,55.948799,-.035608154,22.327888
13,283,9001,Vidalia,47722.75,27.9056,.084486373,.098720901,.0068647605,17575.91161269253,40039.94945533769,.24859144,.26366025,.27151817,.64865649,.32941177,.014960058,.0020220149,.33299729,.64858961,.01150188,.0032774946,3.5316052,426.68903,.25887921,.25526872,.36183938,.35936701,.43437141,69.204163,.37712452,34.522354,34.366917,-.0013351294,12.435067
13,285,9600,LaGrange,68341.461,22.060532,.18071073,.19014913,.032555718,26283.52320901645,43963.65209414712,.19703132,.14331129,.15474984,.6027087,.34089553,.032366805,.01487642,.30874884,.66235614,.016939728,.0052518058,3.4300125,681.88782,.38955858,.26472729,.35217085,.37846291,.60591918,76.81974,.16150145,161.94672,141.98238,.017598527,79.8284
13,287,8503,Valdosta,52506.727,21.847122,.10493035,.13085259,.017529739,17746.01880449034,34165.92206047032,.24247991,.2638205,.30124804,.53975362,.41724524,.031578947,.004031355,.39891732,.56814474,.025737751,.00310293,2.4138045,559.0094,.35596648,.2777245,.38056359,.34760436,.56254661,81.744255,.44516617,31.290186,33.301449,-.050513003,10.522332
13,289,8900,Macon,57901.27,30.305088,.054269698,.067023419,.0084624784,19249.21407651501,31335.75551368724,.20821591,.19709331,.26009423,.5606783,.41615871,.013742657,.0013299347,.43496308,.54606086,.010572479,.001133072,1.5537567,476,.42886519,.26030669,.33666912,.23292446,.52420074,63.771683,-.098459266,25.175922,29.548157,-.053399049,7.5139928
13,291,1204,Andrews,60643.742,26.998835,.1239334,.21317159,.02086108,20178.42571809066,41174.53614909159,.13931765,.12521593,.18109208,.95265967,.0052444278,.024302304,.003418243,.0058208564,.97428942,.008618365,.0021735227,4.6278477,,.12569429,.12819169,.20927753,.32703069,.50303531,86.343163,,66.338226,53.704887,-.010064296,26.692471
13,293,9200,Griffin,59499.73,25.138906,.11130053,.11096474,.02070136,23231.49236097573,36606.30236069679,.20359893,.14709841,.14471392,.68213457,.28343093,.021655066,.0042499909,.27679083,.70125622,.011742312,.0037544875,3.2248719,686.37787,.35809916,.26108298,.35010681,.40828899,.5443362,80.460968,,83.951431,85.324188,-.0026211517,33.24295
13,295,6401,Chattanooga,59042.926,27.132408,.10107936,.12978123,.010618194,24608.17718455783,42452.38601722031,.15131918,.12344166,.12452406,.92127234,.047457676,.016187679,.0033176453,.040430102,.93912828,.00905893,.0020721401,2.739265,633.21008,.28441778,.16215765,.2546182,.24380526,.58100963,81.709274,-.00701949,154.03055,136.77391,-.011889274,62.110897
13,297,9100,Atlanta,82704.805,35.377975,.13309214,.17308825,.037540123,29485.5495759004,54972.58301499379,.12160008,.092901662,.11349767,.78403449,.16192341,.032028936,.0065538813,.12948494,.83498752,.019235078,.0037268263,3.7668359,820.88184,.20688023,.16145027,.23746301,.22802359,.65432262,79.212395,-.07735122,257.20953,186.34196,.011943919,116.24908
13,299,8601,Waycross,54347.605,20.675848,.11264361,.1189429,.029287165,22125.842109549,35558.13604318132,.2034886,.19189727,.18859026,.64945471,.30056179,.0332397,.0069987127,.26513982,.70466894,.019865353,.0043814057,3.3725724,550.95355,.3273555,.25774798,.32318535,.42570704,.50004256,79.481445,.040843382,40.687538,39.76762,-.001418859,15.334021
13,301,8401,Aiken,51822.414,28.125023,.080001421,.046248958,.00058870116,16644.37995735349,28873.51354130956,.26318046,.2701588,.32773083,.36561537,.61810076,.0092560854,.0034281795,.59478378,.39209804,.0080618206,.00078395178,2.6780512,577.47858,.53588051,.34162608,.49431512,.30403721,.4791522,83.965714,.050526235,20.520721,22.286474,.00060366991,8.4418459
13,303,9003,Dublin,57709.574,24.147093,.1049003,.10684283,.011896682,21103.00869424441,37604.49129182989,.27731642,.22916557,.21724451,.44078916,.53136361,.019209893,.0045782793,.53308988,.45425919,.0064648692,.0026715887,2.4236457,489.23254,.47852036,.33848956,.39054611,.42081338,.48336458,81.636505,.29103267,31.228445,31.212231,-.01223578,10.239487
13,305,8701,Hinesville,61843.195,25.667488,.1149232,.10925106,.040708579,24056.9808631516,39882.27691949899,.18796827,.16564254,.20330276,.72258216,.20578757,.057111531,.0044851988,.20216411,.74834275,.037798844,.0039133187,2.9614301,538.34338,.28359434,.20125414,.29761639,.4100194,.49966261,81.067703,.0022860514,46.899467,41.392883,.0024234401,17.281704
13,307,9702,Americus,56494.57,25.887726,.089184538,.079407252,.030187836,19077.12647374062,38259.67452661665,.22881843,.19167139,.22428961,.5330475,.42586637,.035012502,.0050323508,.47160065,.49477103,.027924215,,2.4114344,575,.69674629,.2533721,.31217623,.36694443,.53376508,67.143623,.087525159,13.384724,11.4289,-.0029122208,4.4950485
13,309,9001,Vidalia,51340.078,29.148554,.071338907,.085820802,.0092745787,16720.00633337825,30718.46314512869,.24636617,.24181108,.29566956,.59358579,.35210887,.047971971,.0017517855,.34226447,.61925352,.033579111,.00091710174,2.527874,517.58685,.28626481,.18725444,.3025845,.33335629,.41293356,51.721321,,25.114727,20.911455,-.034198191,5.6043644
13,311,9400,Gainesville,62960.793,30.733574,.1519268,.19138508,.019723197,24218.81812231212,43090.65421455938,.19658768,.10561325,.1246876,.9377026,.020667551,.023835838,.0041556144,.023253486,.94281834,.01589104,.0047184043,3.8451021,644.57794,.3256883,.14277177,.21417533,.25717098,.61304533,84.41301,-.10473421,112.77811,82.929619,.016268777,53.077675
13,313,6600,Rome,72726.773,21.465099,.12261853,.1421238,.18812595,28535.84105364868,42858.02391836177,.19380538,.11340865,.11174828,.62201387,.040809363,.31648457,.011115195,.038737241,.73043114,.21329926,.0077877739,2.7363355,632.11566,.31650624,.17338283,.21845935,.335758,.63083446,78.369011,-.0056341588,353.22449,287.77692,-.0061371527,139.05682
13,315,8502,Cordele,55035.379,27.608488,.069114096,.089462981,.0068248017,16282.83637117659,32453.00453808752,.26349375,.20810235,.27809185,.59902757,.35461912,.036520798,.0040826742,.36741,.61272538,.015897309,.0015972762,2.8256779,461.10297,.39829892,.24983969,.31336075,.27144304,.42909601,62.305717,,24.50325,22.708199,-.022584636,6.6348076
13,317,8402,Washington,53345.164,22.216911,.12225101,.15895911,.015213261,18575.91224808879,33176.08930425753,.25627524,.17497835,.22691792,.51873881,.43623146,.034079108,.0046985121,.43558791,.53700417,.019472903,.0022589846,3.5676212,615.72449,.54267585,.32792202,.3656441,.40343291,.53928316,86.510101,,22.562733,22.762949,-.025966369,7.0714879
13,319,9002,Milledgeville,56687.621,28.939198,.096628778,.121585,.0084230965,24740.54549990844,38938.65241033149,.22656007,.17905852,.15183811,.57816583,.38774443,.022377916,.0025096727,.4074398,.57742035,.0098344181,.00073615811,2.2952797,598.23322,.37011316,.26695624,.36445877,.31984326,.53149271,80.066231,.030833837,21.379005,22.847792,-.026770907,7.4512415
13,321,10200,Albany,60021.758,26.180143,.085646741,.093903877,.010889363,21935.47965199452,38532.74297707459,.20649658,.18621391,.25877929,.69394344,.27934867,.015452743,.0031904916,.29603955,.68324351,.010944858,.0018847558,2.5089595,557.02972,.37785485,.29593673,.32343575,.23368196,.56845134,84.748657,.13332663,37.986549,38.491192,-.016592683,14.70645
15,1,35600,Hilo,75589.055,26.332933,.21930723,.26317018,.11022343,30094.17929884515,53290.85171737475,.14809348,.15829545,.14327705,.31246656,.012762118,.11553445,.2165688,.0098393466,.30692104,.095945694,.25350693,3.5332208,1122.475,.36135706,.25244206,.33861935,.31314453,.57077956,70.081673,.017501693,45.943367,36.907043,.0075214277,19.960699
15,3,34701,Honolulu,95768.883,30.21452,.26919836,.30245957,.19525236,43184.62395508632,82304.1169134996,.089744255,.099784464,.07514111,.19060288,.029977748,.081234194,.42761454,.029548153,.19463632,.067010105,.45495939,3.5332208,1629.8918,.24734576,.1731088,.238143,.21807063,.55856299,79.205551,.074663006,1655.3848,1521.5667,.0046330271,718.21155
15,5,34703,Kahului,22266.877,14.413794,.10204082,.24324325,.17567568,10000,65625,.040540539,.40136054,.43636364,.26666668,0,.011111111,.077777781,0,.22448979,.040816326,.17006803,3.5332208,533,,,.5,.83333331,.39455783,0,-1.1262231,7.5056291,12.259194,,
15,7,34702,Kapaa,83016.352,23.093002,.19329472,.22640729,.13691886,37805.77481772243,66833.75902930321,.08957921,.10457531,.070228785,.30720961,.010075867,.094125889,.30880937,.0079009552,.2798866,.081559978,.35590696,3.5332208,1227.0946,.27424815,.17748109,.29509175,.38853598,.59774309,71.42643,.024028869,108.21897,94.301849,.0070762848,51.729477
15,9,34703,Kahului,91598.664,23.565472,.22062699,.25179493,.15901874,39376.12757175545,68800.46883113528,.087808043,.10247319,.075905181,.31771445,.012600591,.1014635,.28344566,.0087288562,.3148883,.077954754,.31359577,3.5332208,1324.199,.30265561,.20328851,.28774831,.40183818,.63243824,68.091171,.077603556,138.64163,114.69885,.0071994774,65.214493
16,1,35801,Boise City,88103.844,21.430176,.30485776,.3478713,.057827096,32419.29621203335,61884.71992405031,.10177314,.072745562,.084056504,.86483759,.015322467,.071120001,.018469004,.0081639746,.90974295,.043110467,.013901225,3.1677327,832.58075,.26560888,.18268308,.22530374,.3096925,.69158214,84.278961,.015012696,372.76645,285.8739,.015049255,185.88681
16,3,35803,McCall,52364.25,21.654833,.15277053,.22445868,.012210669,22977.60638484418,41474.8661971831,.12830655,.15052053,.10723577,.94768614,.0017605633,.023641851,.0037726357,.0010166934,.95430022,.01584857,.0022956841,3.9590058,584.72131,.32638106,.17586011,.24001054,.55656606,.50952613,82.744545,-.23505916,2.9169748,2.5501521,-.011653366,1.0813936
16,5,36301,Pocatello,69784.484,18.510754,.25259158,.2752153,.029210784,28280.10231652912,49873.772124241,.14379133,.13942893,.1362005,.86391675,.011419741,.067444079,.010591195,.0072828922,.89650071,.04634057,.0085944217,2.9972107,623.45728,.2593936,.1918115,.24211742,.56019217,.6328606,82.164124,-.12149899,74.496506,67.955055,.0030871162,35.038242
16,7,36403,Soda Springs,56225.645,21.661118,.11700852,.16646495,.0034651614,22549.40410958904,46130.21650517875,.13943358,.095780477,.1422125,.9473772,.0015035082,.036084197,.002574635,.0014166402,.9665013,.023843929,.00077943655,2.6201365,551.97479,.10784028,.070996419,.14637925,.58560759,.5364998,89.45961,-.043091685,6.1408415,6.5768347,-.005842593,2.8036952
16,9,38601,Spokane,56170.16,19.695248,.11458419,.12119338,.01257322,21544.20553590488,42894.39418416801,.15059638,.14110571,.1635372,.85288101,.0062466343,.025309639,.0025848141,.0028399122,.87804562,.015494278,.0015236095,2.8612049,635.4953,.329658,.18189158,.25804561,.59323823,.49542531,79.5,.21471515,11.9557,11.808909,-.0015072514,4.6161752
16,11,36301,Pocatello,64515.004,21.718544,.14394887,.15908329,.063721724,25344.6137966866,51137.99592167869,.14787179,.12296744,.15365584,.74935865,.0034643805,.17242967,.0055633788,.0026235299,.7925213,.13169938,.0055277194,2.8004844,605.59778,.25312421,.16749083,.1989619,.47789216,.61781257,83.069176,.10312999,21.780077,19.930964,.0075905323,10.01682
16,13,35701,Twin Falls,99386.898,19.723539,.4149406,.42510629,.14985465,31440.77721787794,56839.89277694611,.092118427,.07582631,.079080351,.77979976,.0018712576,.19985031,.00701151,.0013785389,.86856002,.1092982,.0066817519,3.1061625,978.25647,.17035007,.21908395,.2415195,.49260485,.73096371,74.711517,.31270227,8.0859861,7.1838026,-.01802846,4.1292396
16,15,35801,Boise City,69281.633,39.824188,.19925225,.23911771,.023448469,25825.2251353662,44591,.16269386,.12909091,.1317741,.93227094,.0034149117,.035429709,.00284576,.0019490254,.93283361,.03418291,.0023988008,2.6788559,550,.30921054,.13569938,.22693267,.32333815,.60596544,82.599998,-.026493421,3.7004333,3.5119364,-.02525403,1.4116194
16,17,38601,Spokane,59800.137,27.422665,.16911855,.22581649,.028410921,22036.6163106682,43430.92127602319,.14180438,.15326928,.15441012,.94444311,.0034493725,.022286372,.0037358699,.0023235253,.95592737,.016344342,.0024962551,3.4800892,722.57892,.27733749,.18750536,.24800313,.36156949,.55272222,82.015045,.072562836,23.566044,21.235786,-.0097462302,9.6035223
16,19,36301,Pocatello,76904.297,20.960243,.25896209,.26007074,.051500306,32332.87855793806,55660.05001247194,.11031405,.099434488,.095178962,.85262966,.0085672624,.11428133,.0076139644,.0057250983,.90482616,.067906953,.0072705261,2.9956386,671.06689,.22206809,.14504726,.20323177,.46655092,.64683729,83.501122,.061877355,55.857315,44.223991,.0029896125,24.784092
16,21,34501,Bonners Ferry,57201.523,22.708292,.14728285,.12859213,.028724536,21610.27378782355,39214.25674444039,.18770137,.15667601,.13909641,.92143637,.0061975941,.036638718,.0048304778,.0013146879,.93197513,.033665854,.0057754922,3.5710099,601.62769,.31251141,.17760241,.23100391,.44809222,.52786827,79.763206,-.15864259,8.6491699,7.7812576,.013529178,3.5567861
16,23,36301,Pocatello,57549.176,22.484753,.12973839,.17522211,.020056298,26292,39653,.13764451,.18194492,.13526569,.93842959,.0020754065,.041162226,.0010377032,.0058640912,.93342531,.041393586,.0017247328,2.47299,628,.24921136,.15426998,.18207283,.5677889,.56290174,77,.098847665,1.2954441,1.299029,.000092174399,.54040319
16,25,35701,Twin Falls,65337.191,31.368362,.22222222,.22609819,.089638159,24440,42708,.16284987,.083248734,.11829436,.90241718,.0017905103,.067144133,.00089525513,.0030272452,.91826439,.055499494,.0020181634,,525,.33116883,.09375,.1557377,.50188679,.63892448,76.800003,-.10173589,1.03956,.92229539,.0088228984,.5509575
16,27,35801,Boise City,65680.813,23.720495,.15630737,.16512679,.089802928,25114.48596366163,45127.22371018881,.17209803,.11086044,.13780069,.7227971,.0077174297,.2385575,.0067413505,.0039480356,.79482269,.17036583,.0072413594,3.0194016,668.34149,.28098041,.17651485,.22627203,.2946448,.63005894,82.135445,-.015944896,321.64224,223.77888,.015193356,138.01863
16,29,36403,Soda Springs,64092.902,19.743998,.15952419,.16142865,.03254617,29492.46790176648,57759.60218296712,.084061049,.096447483,.070428848,.93077695,.0015797789,.048255064,.0011489301,.00068546011,.94857615,.039774235,.00080393814,2.6747725,511.09808,.19391356,.063573636,.13539405,.56941718,.5599544,87.258751,.1083445,3.9469523,4.1402469,.02102547,2.0910969
16,31,35702,Burley,60627.719,17.539879,.13954741,.155917,.099339955,24580.06410565434,46847.98928197978,.1574796,.13429347,.14382371,.72943532,.002788428,.24939004,.0044440571,.0010830498,.79646993,.18402644,.0036334631,3.5735004,574.49255,.22526202,.13056162,.19318773,.57139349,.5957039,78.924423,-.10549308,8.9478693,8.3490572,.014009163,4.1043553
16,33,36301,Pocatello,48156.402,21.435207,.12586206,.052724078,.29404899,24583,32422,.11318553,.1986234,.093175851,.56822813,.0081466399,.40529531,.0050916495,.0048923679,.63894325,.34246576,.0019569471,,522,.23636363,.12037037,.22222222,.49599999,.62135923,78.199997,-.18339784,.55663097,.57930428,-.025952177,.22503307
16,35,38401,Lewiston,56283.699,25.275553,.13381407,.14433625,.018512066,23869.61385686565,40274.57813035042,.11709213,.13393053,.12326222,.92032874,.003538409,.030590117,.0066202492,.0019164975,.93764961,.0185881,.0036289303,2.983937,391,.28295222,.20841323,.26756817,.45879868,.45746055,79.77977,-.057785545,3.5653329,3.6341083,-.0074985614,1.149648
